,Unnamed: 0,사업자등록번호,Unnamed: 2,기업명,기업영문명,대표자명,종업원수,종업원수기준년월,산업분류코드,산업분류코드설명,기업규모,기업형태,업태명,설립일,이메일주소,전화번호,팩스전화번호,우편번호,주소,상세주보,대분류,중분류,소분류,세분류,indCd1_str
5841,7952,3168100687,,(주)***,Happyup co ***,김**,16.0,May-20,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,"캐릭터, 애니메이션",20150715.0,chiuup@naver.com,031 701 9040,031 8016 8644,13449.0,경기도 성남시 수정구 달래내로 46,"A동 409호 (시흥동,성남글로벌융합센터)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5842,8070,1138100806,,(주)레***,"REDROVER CO.,L***",박필조외***,21.0,Sep-21,59112,애니메이션 영화 및 비디오물 제작업,중소기업,코스닥관리,서비스/서비스(사업관련)업/제조업,19960615.0,ksjung@incruit.com,031 51713800,031 51713801,12814.0,경기도 광주시 도척면 국사봉로 45,(진우리),정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5843,8346,6168104024,,(주)대진애니***,Daejin Animat***,김**,14.0,Mar-19,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,서비스,20120427.0,hkkim011@nate.com,070-4610-1225,064-724-9397,63343.0,제주 제주시 조천읍 대흘남길 29-3,2층 (대흘리),정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5844,8617,1068601336,,(주)쿠나***,Kuna ***,강**,14.0,Mar-19,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,도소매/서비스/제조/제조업,20120202.0,jb@koonaent.com,02  62040079,02  62050314,3002.0,서울특별시 종로구 평창4길 78,(평창동),정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5845,8632,1068100174,,대원미디어***,"DAEWON MEDIA Co., L***",정동훈외 ***,156.0,Dec-21,59112,애니메이션 영화 및 비디오물 제작업,중견기업,코스닥등록,도매 제조 도소매 부동산 서비스,19771206.0,james@daewonmedia.com,02  63733000,02  63733160,4377.0,서울 용산구 한강대로23길 55,"6층 1-1호 (한강로3가,현대아이파크몰테마파크)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5846,9055,4838108509,,레이지애니프레임***,"Ray G Any Frame Co., L***",최**,10.0,Nov-16,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,,20160906.0,,7088846586,5051156586,8381.0,서울 구로구 디지털로27길,"36, 414호 (구로동,이-스페이스)",정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5847,9627,1178109632,,플라잉**,,김*,8.0,Mar-19,59112,애니메이션 영화 및 비디오물 제작업,중소기업,일반,정보통신업,20040211.0,,02-752-4125,,,"경기도 부천시 조마루로385번길 122 2620호 (춘의동,삼보테크노타워)",,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송 프로그램 제작 및 배급업","영화, 비디오물 및 방송 프로그램 제작업",59112
5852,947,2148803868,,(주)게***,Gameberry I***,임**,52.0,Jun-21,73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",중소기업,일반,"도매 및 소매업/서비스(사업관련)업/전문, 과학 및 기술서비스업",20110628.0,ceo@gameberry.co.kr,1039963164,070 43690364,6648.0,서울특별시 서초구 반포대로26길 15,"2층 (서초동,리우빌딩)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",73909
5853,1415,8888802776,,(주)***,Deeply I***,이**,7.0,Apr-20,73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",중소기업,일반,서비스,20170704.0,,7074590704,,6938.0,서울특별시 동작구 노량진로 10,스페이스 살림 2층 이02 (대방동),"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",73909
5854,3096,8458806773,,(주)안드로메다스***,ANDROMEDA STUDIO I***,정**,3.0,Sep-20,73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",중소기업,일반,도소매/서비스/제조업,20170110.0,,010-9191-1523,02-6499-1523,3909.0,서울특별시 마포구 매봉산로 37,"602호 (상암동,디엠씨산학협력연구센터)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",73909
5855,4301,2038103687,,나은미래플랫폼***,"NAEUNMIRAE PLATFORM Co., L***",박**,7.0,May-20,73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",중소기업,일반,정보서비스업,20170519.0,,02 577 5605,070 8161 0042,6296.0,서울특별시 강남구 논현로38길 16,"5층 (도곡동,재경빌딩)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",73909
5856,6687,1058706315,,(주)디***,"D.NOMADE Co., L***",이**,183.0,Oct-21,73909,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",중소기업,외감,건설업/서비스/음식점업/임대업/제조/제조업,20130103.0,dnomade@dnomade.com,02-337-2583,02-6190-4262,7335.0,서울특별시 영등포구 여의대로 108,"21층 (여의도동,파크원타워2)","전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업","그 외 기타 전문, 과학 및 기술 서비스업",73909
5857,950,2158604137,,(주)포스***,"POSTOPIA CO., L***",김**,109.0,Mar-21,63111,자료 처리업,중소기업,외감,서비스/소매/제조업,20030624.0,gform@epostopia.com,02-2279-9171,02-452-6671,5048.0,서울 광진구 강변역로 2,비동 3층~4층 (구의동),정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5858,2038,1378809004,,(주)케***,"K The Bom Co., L***",한**,10.0,Mar-19,63111,자료 처리업,중소기업,일반,서비스,20160628.0,,02-6327-8803,02-6327-8809,4111.0,서울특별시 마포구 서강대길 3,"2층 203호 (신수동,서강빌딩)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5859,2084,4748806056,,(주)***,"Geo & Co., L***",권**,52.0,Mar-21,63111,자료 처리업,중소기업,일반,서비스업/제조/제조업,20170801.0,,033-345-0718,031-978-0719,25231.0,강원도 횡성군 횡성읍 읍상로 2,2층 (읍상리),정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5860,2226,3928806291,,(주)***,"ZMOT Co.,L***",박**,10.0,Mar-19,63111,자료 처리업,중소기업,일반,,20150316.0,info@zmot.co.kr,070-4623-2814,260138128,4144.0,서울특별시 마포구 마포대로 127,"1308호 (공덕동,풍림브이아이피텔)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5861,2320,2098803832,,(주)인***,Insigh***,남**,5.0,Mar-19,63111,자료 처리업,중소기업,일반,,20160121.0,sjnam@insighter.co.kr,7075489182,,3909.0,서울 마포구 매봉산로 37,"6층 1호 (상암동,디엠씨산학협력연구센터)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5862,2681,3018604173,,(주)***,"Hana Tech Co.,L***",박**,16.0,Mar-19,63111,자료 처리업,중소기업,일반,도매업외,20110228.0,leo@hanatac.com,043 236 6011,043-237-6011,,충청북도 청주시 흥덕구 죽천로,"137, 5층 (복대동,백용빌딩)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5863,3245,3838804771,,(주)레오코퍼***,"LEO Co.,L***",김**,,,63111,자료 처리업,중소기업,일반,,20190816.0,,,,6241.0,서울 강남구 테헤란로2길 27,"804호 (역삼동,비젼타워)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5864,3720,3978706624,,일렉오션***,"ElecOcean Co., L***",정**,22.0,Mar-19,63111,자료 처리업,중소기업,일반,서비스,20151019.0,,02-2062-5571,7043694080,48059.0,부산 해운대구 센텀동로 35,"308호 (우동,센터에스에이치밸리)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5865,4188,7108607398,,(주)조은***,"JOEUN CODIT`S CO., L***",백**,15.0,Apr-20,63111,자료 처리업,중소기업,일반,,20180515.0,,260118000,260118300,8362.0,서울특별시 구로구 부광로 88,"A동 3층 308호 (항동,구로에스케이브이원센터)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5866,4305,7038605995,,(주)**,"Wesop Co., L***",김**,6.0,Apr-20,63111,자료 처리업,중소기업,일반,,20180109.0,,,,4071.0,서울특별시 마포구 독막로2길 34,401호 (합정동),정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5867,4421,7018706154,,랩스마트***,LABSMART I***,이**,7.0,Apr-20,63111,자료 처리업,중소기업,일반,,20190211.0,,262220303,,4782.0,서울특별시 성동구 연무장5가길 7,"707호 (성수동2가,현대테라스타워 더블유동)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5868,4717,1448103831,,(주)네오위즈플레이스***,NEOWIZ PLAY STUDIO Coporat***,오**,274.0,Apr-20,63111,자료 처리업,중소기업,폐업,서비스,20141021.0,,031 80236823,031 80236507,13487.0,경기 성남시 분당구 대왕판교로645번길,"14 (삼평동,네오위즈판교타워)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5869,6844,7418700474,,(주)에이원엔지***,"A One Engineering Co., L***",김**,1.0,Apr-20,63111,자료 처리업,중소기업,일반,,20181220.0,,,,14786.0,경기도 부천시 부광로 220,"501호 (옥길동,우성테크노파크1)",정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5870,9473,2138109921,,코*,,김상준외***,68.0,Apr-22,63111,자료 처리업,중소기업,외감,정보통신업,19910115.0,,02-3462-6400,,,서울특별시 강남구 도곡로6길 10 (도곡동),,정보통신업,정보서비스업,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업","자료 처리, 호스팅 및 관련 서비스업",63111
5872,953,1238100592,,(주)제이엠***,"JMW Co., L***",강**,44.0,Dec-20,46433,생활용 유리ㆍ요업ㆍ 목재ㆍ금속제품 및 날붙이 도매업,중소기업,외감,"도매/제조,도소매",20040315.0,topjun79@kihwa.co.kr,070 7124 8692,02 514 8679,8510.0,서울특별시 금천구 벚꽃로 298,"913호, 914호 (가산동,대륭포스트타워6차)",도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",46433
5873,1342,6838807148,,(주)주***,"JOOTON Electronics Co., L***",곽**,7.0,Nov-19,46433,생활용 유리ㆍ요업ㆍ 목재ㆍ금속제품 및 날붙이 도매업,중소기업,일반,도매/서비스/소매,20161025.0,egitto74@nate.com,070 7600 0030,070 5154 9489,7547.0,서울특별시 강서구 양천로 583,"B동 505호 (염창동,우림블루나인)",도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",46433
5874,6766,1100906794,,거*,KUSAN ***,김**,3.0,Mar-08,46433,생활용 유리ㆍ요업ㆍ 목재ㆍ금속제품 및 날붙이 도매업,중소기업,일반,도소매,20040101.0,,02-717-9160,02  717 9159,3742.0,서울 서대문구 서소문로 21,충정로3가 충정타워지하107호 (충정로3가),도매 및 소매업,도매 및 상품 중개업,생활용품 도매업,"생활용 가구, 조명기구 및 비전기식 생활용기기 도매업",46433
5875,955,1268101376,,지스마트글로벌***,"G-Smatt Global Co., L***",이**,9.0,Sep-21,26121,발광 다이오드 제조업,중소기업,코스닥관리,도소매/제조,20000526.0,mcson@niceseti.com,070 49865051,02  69594345,6026.0,서울 강남구 도산대로 207,"5층 (신사동,성도빌딩)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,"다이오드, 트랜지스터 및 유사 반도체 소자 제조업",26121
5876,3035,1058704592,,(주)이바***,"EBiogen, ***",유**,30.0,Mar-19,26121,발광 다이오드 제조업,중소기업,일반,도소매 서비스,20070109.0,ryu_sd@e-biogen.com,02  31410791,02  31410792,7282.0,서울 영등포구 선유로13길 25,"304-1호 (문래동6가,에이스하이테크시티2 지식산업센터)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,"다이오드, 트랜지스터 및 유사 반도체 소자 제조업",26121
5877,3376,1348601279,,(주)에이유***,"AUFLEX Co., L***",박**,19.0,Mar-19,26121,발광 다이오드 제조업,중소기업,일반,"제조,도매",20100824.0,2860299@auracom.kr,031 501 8808,031-438-0760,18383.0,경기 화성시 반월남길 77,(반월동),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,"다이오드, 트랜지스터 및 유사 반도체 소자 제조업",26121
5878,4135,8368701718,,지앨에스***,"GLS Co., ***",송**,10.0,Apr-20,26121,발광 다이오드 제조업,중소기업,일반,반도체칩 및 전자부품,20170203.0,gls84@gls21.co.kr,042 9368974,042 9368977,34101.0,대전광역시 유성구 유성대로 1430,(방현동),제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,"다이오드, 트랜지스터 및 유사 반도체 소자 제조업",26121
5879,4425,2148609298,,다믈멀티미디어***,"Tamul Multimedia Co., L***",정**,24.0,Sep-21,26121,발광 다이오드 제조업,중소기업,코스닥등록,소프트웨어개발,19981218.0,xiojie98@tamulm.com,031 380 6950,031 380 6959,6571.0,서울특별시 서초구 서초대로 67,"2층 (방배동,성령빌딩)",제조업,"전자 부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,"다이오드, 트랜지스터 및 유사 반도체 소자 제조업",26121
